,user_id_fors,user_id_motion_tag,N_KT,ID_Agglo,N_Agglo,ID_Gem,first_activity_date,last_activity_da,days_in_range,active_days_count,days_without_event,days_without_track,operating_system,os_version,handset,home_geometry_from_gps
2411,FR1702,370714c6-c6aa-49f0-b1c3-50e042686fab,FRA,99,FRA,99,2023-05-11,2023-06-02,23,23,0,11,android,13,samsung SM-G780F,POINT (6.14208427191639 46.357498894858416)
2412,FR17027,9c84a7b0-80da-4362-803c-1c08d074d1f0,FRA,99,FRA,99,2023-04-27,2023-06-03,38,38,0,33,ios,iOS 16.0.3,"iPhone13,4",POINT (6.231067272456845 46.192506388817776)
2413,FR1708,3dbd9cec-fa07-4564-802c-c1834055b6a7,FRA,99,FRA,99,2023-05-11,2023-06-05,26,26,0,5,ios,iOS 15.7.6,"iPhone9,3",POINT (6.134700025482916 46.34825631557796)
2414,FR17094,d13d259a-408f-4016-9308-f9f75afa1ea4,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 16.5,"iPhone13,2",POINT (6.835340527635201 46.25882953642406)
2415,FR17103,b2c40aaf-6acc-4664-9ad4-55c7446b9494,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,1,ios,iOS 16.3.1,"iPhone13,3",POINT (6.8336848431025965 46.27540699538237)
2416,FR1714,34d983b0-42f9-49d9-88f2-41312eaa7e10,FRA,99,FRA,99,2023-05-07,2023-06-05,30,30,0,0,ios,iOS 16.5,"iPhone14,7",POINT (6.136692426507838 46.36016086046967)
2417,FR17142,77392184-905b-42e7-bc09-f7a685c00f61,FRA,99,FRA,99,2023-04-28,2023-05-01,4,4,0,0,ios,iOS 16.3.1,"iPhone14,4",POINT (4.872754921354234 44.6436349858076)
2418,FR17154,,FRA,99,FRA,99,2023-05-03,2023-06-04,33,33,0,14,,,,POINT (5.917195498214285 45.73534999821429)
2419,FR17184,f65de167-017a-444d-9d31-150e02204b70,FRA,99,FRA,99,2023-04-25,2023-06-01,38,38,0,3,android,13,samsung SM-A336B,POINT (5.998680209645833 46.10478869856647)
2420,FR17200,ff509bec-cb08-4856-97b5-9c2d7b57b8af,FRA,99,FRA,99,2023-05-03,2023-06-03,32,32,0,6,ios,iOS 15.7.5,"iPhone8,2",POINT (10.444616623834827 36.417862047516756)
2421,FR17204,664cf8be-940d-4cfe-b27c-4c0c5d720a12,FRA,99,FRA,99,2023-05-08,2023-06-05,29,29,0,2,android,12,samsung SM-G975U1,POINT (6.267979059100749 46.33117347838405)
2422,FR17219,ebea792c-6d40-4144-b115-46382d10f9af,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,13,android,12,samsung SM-G973F,POINT (6.274245785061261 46.32458686749442)
2423,FR17258,d7314fb7-a1f2-4307-a24c-7186f5393bbd,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,3,ios,iOS 15.7.6,"iPhone9,3",POINT (6.270225265291509 46.32916072270556)
2424,FR17290,0627e244-a9b7-42e3-ada6-806df85bd7d0,FRA,99,FRA,99,2023-05-03,2023-06-05,34,34,0,5,ios,iOS 16.5,"iPhone14,2",POINT (6.631981960812769 46.34385635231604)
2425,FR17361,24aef576-9175-45b4-a25c-14a14b224c84,FRA,99,FRA,99,2023-05-12,2023-06-05,25,25,0,8,android,13,samsung SM-N981B,POINT (5.898220229536019 46.06160128394384)
2426,FR17453,247caf75-d962-449a-a082-9c480e536055,FRA,99,FRA,99,2023-04-24,2023-06-03,41,41,0,6,android,12,samsung SM-G975F,POINT (6.736292733258692 46.26445875220324)
2427,FR17477,6300ace8-f4c8-4824-834c-0d1a114fa89c,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,3,ios,iOS 16.1.2,"iPhone15,3",POINT (6.479417061193473 46.33565640868806)
2428,FR17481,0cd608d5-8e1f-43f4-baf8-1de8d6db2e06,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,2,ios,iOS 16.5,"iPhone13,2",POINT (6.467524091743789 46.328324154229634)
2429,FR1751,b52ac3dc-9f83-4dfb-b6b0-7936692fe000,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,2,android,8.0.0,samsung SM-A520F,POINT (6.139938546625433 46.355430739531336)
2430,FR17563,bebf2147-52b5-40fb-a169-8a6d4b33a859,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,7,android,11,Xiaomi Mi Note 10 Pro,POINT (5.896645765844299 46.62429556507675)
2431,FR17576,b0321634-062a-41e9-ba7a-bcaecb4a529b,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,9,android,11,Xiaomi 220233L2G,POINT (6.112886391188557 45.99333844407833)
2432,FR17604,3beddf25-450c-46a2-b2b3-10c625c0a253,FRA,99,FRA,99,2023-04-27,2023-06-05,40,40,0,2,ios,iOS 16.5,"iPhone10,4",POINT (6.309510421568111 46.076649729703234)
2433,FR17621,b4af6079-073f-4197-ba99-9c23f5101ca8,FRA,99,FRA,99,2023-05-03,2023-06-03,32,32,0,0,ios,iOS 16.2,"iPhone12,1",POINT (6.311739977363628 46.079560140306924)
2434,FR17673,6d90ebfd-ebf3-44f0-b16f-57764286528e,FRA,99,FRA,99,2023-04-27,2023-06-05,40,40,0,16,android,10,HUAWEI JSN-L21,POINT (6.308754271208112 46.08157932149912)
2435,FR17675,15be0560-4a05-4f97-8008-4b80d9106044,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,2,android,13,OPPO CPH2251,POINT (6.32838660658602 46.073504399704305)
2436,FR17687,c1b2dc86-a94d-4e91-9b9c-7edb96fb6ef8,FRA,99,FRA,99,2023-04-24,2023-06-01,39,39,0,2,android,13,samsung SM-A528B,POINT (6.336970835515014 46.07096668944087)
2437,FR17700,28ba373d-9844-4f33-9956-0aed8c6d546c,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,5,android,12,samsung SM-A426B,POINT (6.038276681044974 46.11708302880556)
2438,FR17703,af0965db-d8c0-4d78-a838-65ea8a6a4779,FRA,99,FRA,99,2023-04-27,2023-05-31,35,35,0,5,android,12,Xiaomi M2101K6G,POINT (6.011703624617882 46.13774142650165)
2439,FR17720,d5969ebe-596b-457d-82ad-1da227793e26,FRA,99,FRA,99,2023-04-25,2023-05-30,36,36,0,1,android,13,samsung SM-S901B,POINT (6.037879016417748 46.11830259491342)
2440,FR1774,2e6e98e0-94a2-473d-bb77-15e947deb17c,FRA,99,FRA,99,2023-05-13,2023-06-05,24,24,0,0,android,11,samsung SM-A405FN,POINT (6.141253667082692 46.344525317869945)
2441,FR17746,db66014d-809c-4a7e-b13b-58ffd8300638,FRA,99,FRA,99,2023-04-25,2023-05-29,35,35,0,21,android,13,samsung SM-A135F,POINT (5.723357655555556 46.42107034814814)
2442,FR1778,ec20298f-4900-43be-8475-67830d82dc83,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,1,ios,iOS 16.3.1,"iPhone12,1",POINT (6.1269767213682 46.34886382888533)
2443,FR17811,2f347c01-d114-4d8c-a7cf-0ad339ff0fff,FRA,99,FRA,99,2023-04-25,2023-05-30,36,36,0,12,android,10,HUAWEI MAR-LX1A,POINT (6.026394421758764 46.13757013664587)
2444,FR17847,62f7f477-cde2-4c73-959d-8c1802b838e3,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,8,android,11,samsung SM-A515F,POINT (6.03528690543758 46.11224886230373)
2445,FR17880,76501a50-9345-455b-a8ee-46e0bd7fb9b7,FRA,99,FRA,99,2023-04-26,2023-06-02,38,38,0,2,android,11,Xiaomi M2101K6G,POINT (6.036792393268281 46.10669165675281)
2446,FR17883,8b3192d5-ccb9-4ca1-bbef-d92637a90483,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,3,ios,iOS 16.3.1,"iPhone13,2",POINT (6.054174051320977 46.11338114672097)
2447,FR17894,f2c9986a-08c6-463e-8365-586fab549b10,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,1,ios,iOS 16.5,"iPhone14,4",POINT (6.012171403732938 46.135588309781376)
2448,FR17913,246e8500-981f-444e-9752-3c6518308d69,FRA,99,FRA,99,2023-04-28,2023-06-01,35,35,0,8,android,13,realme RMX3363,POINT (6.027685442434253 46.137947324741205)
2449,FR17918,b1148da6-2a47-4902-83ee-fb7f057f6cc9,FRA,99,FRA,99,2023-05-05,2023-06-05,32,32,0,8,ios,iOS 15.7.5,"iPhone9,1",POINT (6.05206757879443 46.125297740456915)
2450,FR17945,9a361617-7007-4e3c-869e-f7e1a91e7e99,FRA,99,FRA,99,2023-05-02,2023-05-31,30,30,0,7,android,13,samsung SM-S908B,POINT (6.136007878788125 46.1723890486245)
2451,FR17948,97dbee74-5f71-4dea-a3a5-b4651c30b751,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,2,ios,iOS 16.5,"iPhone15,2",POINT (6.039344548313145 46.11417760923887)
2452,FR17949,785180dc-8074-4e67-bee0-9f0e3352a5db,FRA,99,FRA,99,2023-05-03,2023-06-05,34,34,0,29,android,10,HUAWEI CLT-L29,POINT (6.078050485 45.990330285)
2453,FR17996,0bfbbf06-5a42-46cb-8f23-c94b3247779f,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,7,ios,iOS 16.5,"iPhone15,2",POINT (6.052311782383193 46.125455694018385)
2454,FR18012,3e268e94-5f60-4174-8c94-758d1bfa238e,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,3,android,13,samsung SM-G990B,POINT (6.527085906375622 46.3907070981604)
2455,FR18040,2851e729-13dc-44c8-96e1-e8496916986c,FRA,99,FRA,99,2023-04-24,2023-06-02,40,40,0,2,android,11,Xiaomi Redmi Note 9S,POINT (6.575767294503719 46.38144413476855)
2456,FR18185,02a0fae0-b961-4ac7-a3e9-ed53a88ff5ac,FRA,99,FRA,99,2023-04-27,2023-06-05,40,40,0,1,ios,iOS 16.3.1,"iPhone12,5",POINT (6.533118237495965 46.3972449478927)
2457,FR18224,a9b854cd-eadd-4676-bc42-48938d547d2e,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,17,android,10,samsung SM-G960F,POINT (6.532309421666667 46.393817902222224)
2458,FR18229,8ef7b790-ae70-4ced-9162-42f09b1a1bc8,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,12,android,12,vivo V2023,POINT (6.555040193460619 46.39328497210496)
2459,FR18234,49ca6264-dee6-49e0-a980-e15cbeb68928,FRA,99,FRA,99,2023-04-29,2023-06-02,35,35,0,6,android,11,samsung SM-A405FN,POINT (6.517580856058249 46.3881697619754)
2460,FR18250,f3133fee-6f69-41da-afb0-b28fa84ec1ab,FRA,99,FRA,99,2023-05-12,2023-06-05,25,25,0,4,android,12,Crosscall Action-X5,POINT (6.548429819737655 46.383914346348845)
2461,FR18252,67dd8c42-e472-435c-a731-f4725e5cd58e,FRA,99,FRA,99,2023-04-24,2023-05-26,33,33,0,6,android,13,samsung SM-G998B,POINT (6.53746414324263 46.394111334807256)
2462,FR18264,ebf73a43-7094-4aed-b5fa-209a14a2e690,FRA,99,FRA,99,2023-04-24,2023-05-31,38,38,0,0,ios,iOS 15.4.1,"iPhone9,1",POINT (6.526636864472026 46.39824688778243)
2463,FR1829,dded55b0-6b13-4b79-87b7-021dd1615773,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,3,ios,iOS 16.1,"iPhone13,2",POINT (6.036193936334382 46.31922085307857)
2464,FR18354,fd935756-91f9-4dcf-acd8-8223d48e3078,FRA,99,FRA,99,2023-04-25,2023-05-30,36,36,0,12,ios,iOS 15.7.5,"iPhone9,3",POINT (6.134817874729791 46.024021780857204)
2465,FR18394,4624ace2-12f8-4fe1-82f9-42c41d8adda8,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,2,ios,iOS 15.7.6,"iPhone8,4",POINT (6.105841636841959 46.03586281564191)
2466,FR18417,c8108979-80ed-4c22-b847-678cf49d3497,FRA,99,FRA,99,2023-05-10,2023-06-05,27,27,0,0,ios,iOS 15.6.1,"iPhone10,4",POINT (6.119953091386615 45.97618636408116)
2467,FR18422,5e2e745b-9291-4f65-a47e-0aadbbbe8091,FRA,99,FRA,99,2023-05-03,2023-05-18,16,16,0,1,ios,iOS 16.1.2,"iPhone13,1",POINT (5.825515866696301 46.1833261660331)
2468,FR18424,0f80df38-5bd6-4e8a-b7de-db67f8291478,FRA,99,FRA,99,2023-04-28,2023-06-05,39,39,0,23,android,13,samsung SM-A336B,POINT (6.115460559180314 45.971592897821616)
2469,FR18462,08085ae8-916d-47cf-9696-e3a70aa892ed,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 16.5,"iPhone12,8",POINT (5.935546525676485 46.09304492813105)
2470,FR18468,336a060e-4798-4d56-97ed-091cc3d59d1f,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,10,android,12,samsung SM-G970F,POINT (5.937404579119659 46.09380935793162)
2471,FR18474,83ec703e-512d-42bf-97a2-9ba3c45cbf7a,FRA,99,FRA,99,2023-05-16,2023-06-03,19,19,0,7,android,13,samsung SM-A226B,POINT (6.313391074823422 46.3022717060663)
2472,FR18476,6adfcf28-9720-4b99-9c67-32308b61788e,FRA,99,FRA,99,2023-05-13,2023-06-05,24,24,0,2,ios,iOS 16.5,"iPhone10,4",POINT (6.312219534749369 46.30401180665748)
2473,FR18491,,FRA,99,FRA,99,2023-05-07,2023-06-05,30,30,0,0,,,,POINT (6.114397338642147 46.1774436095477)
2474,FR18528,cad94667-91de-4142-86b7-a1abd9ecd39f,FRA,99,FRA,99,2023-05-02,2023-06-03,33,33,0,12,ios,iOS 16.5,"iPhone12,8",POINT (6.294587543738456 46.303183603204616)
2475,FR18548,69adcfca-d510-4bdd-9e0f-b108d9143e9c,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,6,ios,iOS 16.3.1,"iPhone12,1",POINT (6.314942340073235 46.30273861015497)
2476,FR1855,08c9ff92-c934-478d-9b89-be652f3cae45,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,5,ios,iOS 16.3.1,"iPhone10,4",POINT (5.904151077597226 46.16364345139267)
2477,FR18581,e247bdac-2fb7-430e-a15a-28e4563f8e0c,FRA,99,FRA,99,2023-05-09,2023-06-05,28,28,0,3,ios,iOS 16.5,"iPhone14,2",POINT (6.299427327403808 46.3045789862185)
2478,FR18612,202b3f52-c82a-4401-9ec5-8f715b1e9c6c,FRA,99,FRA,99,2023-05-12,2023-06-05,25,25,0,0,android,12,samsung SM-A415F,POINT (6.047300812846543 46.34417965497807)
2479,FR18677,8e286084-09f0-4b55-9c96-98bc522f3579,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,30,android,13,OPPO CPH2207,POINT (6.12847827272727 46.18823144090908)
2480,FR18721,272e779a-9e49-4f4b-85a0-23309dbc5ff8,FRA,99,FRA,99,2023-05-09,2023-06-05,28,28,0,1,ios,iOS 16.5,"iPhone13,2",POINT (6.057894588278336 46.34295905842174)
2481,FR18732,7cc914ad-2a28-40b6-9259-88846f089160,FRA,99,FRA,99,2023-04-24,2023-06-01,39,39,0,9,android,12,samsung SM-N970F,POINT (6.065804864006568 46.339445545853856)
2482,FR18764,2a9e1f08-291b-48d4-ac56-36ba0a113360,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 16.4.1,"iPhone14,2",POINT (6.071909914120312 46.33937414608595)
2483,FR18776,fd71c09b-7c27-4e62-8385-6104c1d84529,FRA,99,FRA,99,2023-05-04,2023-06-04,32,32,0,24,android,13,samsung SM-G996B,POINT (5.772090380773809 45.52926711299107)
2484,FR18796,86d1964d-3d7e-49b6-aa83-64e6a132956c,FRA,99,FRA,99,2023-05-12,2023-06-04,24,24,0,1,android,11,Xiaomi Mi 9T,POINT (6.055989502618384 46.334474331389266)
2485,FR18823,26a0d4ec-4734-4ce9-bf42-9b5c5fe598ba,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,3,android,10,samsung SM-G965F,POINT (6.061631839118738 46.34323817402906)
2486,FR18839,9a7f172e-2949-4051-8e95-7d471e3c5d61,FRA,99,FRA,99,2023-04-30,2023-06-05,37,37,0,1,ios,iOS 16.5,"iPhone14,4",POINT (6.070954748129993 46.336894524942146)
2487,FR1892,0b48897f-bc5a-414c-b8b6-1f65366a88a9,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,2,ios,iOS 15.5,"iPhone10,4",POINT (6.063041659199098 46.33606993753921)
2488,FR1945,7ef00452-77d3-4d12-a1c1-2080717500cd,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,0,android,10,HUAWEI VOG-L29,POINT (6.057046498906086 46.33647181521098)
2489,FR1952,19129ef9-1c0b-4b4a-a1f0-7891000b5bce,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,7,ios,iOS 16.5,"iPhone11,8",POINT (6.435945624182235 47.701500698411635)
2490,FR1961,215d9d34-0810-4037-a5bb-f397ab965f37,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,14,android,13,Xiaomi 22071212AG,POINT (6.0670025742658735 46.33779959193453)
2491,FR1977,c1b964f3-6ae9-4157-80a0-763e74192583,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,2,ios,iOS 16.5,"iPhone14,4",POINT (6.058052707681682 46.33357835513369)
2492,FR1979,eac2f4a8-6964-47ec-9b80-8771265333a9,FRA,99,FRA,99,2023-04-27,2023-05-30,34,34,0,8,ios,iOS 16.4.1,"iPhone12,1",POINT (6.064520621568608 46.33352701172874)
2493,FR2000,9219a275-dfb3-4a2e-b152-9ee153dd1086,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,9,android,12,samsung SM-A515F,POINT (6.118597427053701 46.32945721272881)
2494,FR2005,0bed5f23-ed22-40f4-b003-7d0fd22f692f,FRA,99,FRA,99,2023-05-23,2023-06-05,14,14,0,0,ios,iOS 16.5,"iPhone10,5",POINT (6.075193788113189 46.237536427744956)
2495,FR2008,bbde9f2f-b6de-4bf8-bc9b-4d4f102fb81d,FRA,99,FRA,99,2023-04-24,2023-05-30,37,37,0,0,ios,iOS 16.3.1,"iPhone14,7",POINT (6.114030987903268 46.33098345040708)
2496,FR2017,0da823cf-cc4b-40b1-9eaf-1602ae6f8120,FRA,99,FRA,99,2023-05-02,2023-05-27,26,26,0,0,ios,iOS 16.3.1,"iPhone13,1",POINT (6.113691394611026 46.332723220821464)
2497,FR2080,955a630c-4a70-4a30-8763-6de0d3d99778,FRA,99,FRA,99,2023-04-24,2023-05-29,36,36,0,6,android,13,OPPO CPH2211,POINT (5.9521236496296295 46.31786870549509)
2498,FR2129,ccc798b8-961b-4b67-b338-d01892658952,FRA,99,FRA,99,2023-05-17,2023-06-05,20,20,0,3,android,12,samsung SM-G973F,POINT (-45.92459444583333 44.12702447361112)
2499,FR2169,9e27ee36-1f13-44ec-b12f-1161f732f9ba,FRA,99,FRA,99,2023-04-24,2023-06-02,40,40,0,0,android,13,samsung SM-A326B,POINT (6.103751747413301 46.264241866072425)
2500,FR2239,3c4cf104-5118-4c3b-b679-33f3cec9895c,FRA,99,FRA,99,2023-05-01,2023-06-05,36,36,0,21,android,13,samsung SM-A137F,POINT (6.103366909090909 46.097451954545456)
2501,FR2241,f113a7d8-90f3-43a1-9c3c-4cc047619a33,FRA,99,FRA,99,2023-05-11,2023-06-05,26,26,0,3,android,12,Xiaomi 2201117TY,POINT (6.101690140326828 46.094635107127274)
2502,FR2264,08cc75d7-99bf-4df6-8ca7-a165f818f9dc,FRA,99,FRA,99,2023-05-07,2023-05-31,25,25,0,0,android,11,OnePlus ONEPLUS A6003,POINT (6.099786733629792 46.09798252140803)
2503,FR2282,fb119b5c-1767-43d0-a694-06ca20653b9d,FRA,99,FRA,99,2023-05-14,2023-06-05,23,23,0,2,ios,iOS 16.3.1,"iPhone15,2",POINT (6.108015450647535 46.095852499883804)
2504,FR2293,d6501700-b115-49b0-aa9d-2a2ac257e27b,FRA,99,FRA,99,2023-05-03,2023-06-05,34,34,0,1,android,12,samsung SM-A137F,POINT (6.668205707030076 46.35679472815163)
2505,FR2295,a2251595-21c6-4e5e-bbde-0e660f8d1dcd,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,6,ios,iOS 16.5,"iPhone13,1",POINT (6.656979369003792 46.355761837906265)
2506,FR2333,16747462-b78d-4262-8bae-454544287f46,FRA,99,FRA,99,2023-04-25,2023-06-01,38,38,0,14,android,13,samsung SM-A336B,POINT (6.697533752991462 46.35790830497666)
2507,FR2338,71646e36-202f-4aa7-8eea-9bbee7b9589b,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 15.6.1,"iPhone13,2",POINT (6.670104787340896 46.360624794958554)
2508,FR2345,d60ae29a-8bbb-4208-b161-748cdcd33f8d,FRA,99,FRA,99,2023-04-28,2023-06-05,39,39,0,5,ios,iOS 16.5,"iPhone12,8",POINT (6.675580940120433 46.35975214675126)
2509,FR2369,c2c58e2d-76dc-4e5d-91ec-ee66931d550c,FRA,99,FRA,99,2023-04-27,2023-05-15,19,19,0,3,ios,iOS 16.2,"iPhone12,8",POINT (5.711101791964089 46.100791613376714)
2510,FR2378,867f1ab6-aa92-430a-9eb7-92b912d6984d,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,android,12,Xiaomi M2007J17G,POINT (6.40135175382215 46.2056491002381)
2511,FR2404,a40a240d-d69e-4981-8360-bdd02fa2468e,FRA,99,FRA,99,2023-05-04,2023-06-05,33,33,0,0,ios,iOS 16.5,"iPhone10,4",POINT (6.140067579920804 46.19011612753511)
2512,FR2426,7610d982-dc8a-4fb0-83f6-96d4b5322dba,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,1,android,9,asus ASUS_X00HD,POINT (6.458569831836734 46.19786048655187)
2513,FR2427,486d55c0-d718-469f-bba0-d990eb99a622,FRA,99,FRA,99,2023-05-03,2023-06-01,30,30,0,19,android,13,samsung SM-A326B,POINT (4.4724409609523805 46.70923795095238)
2514,FR2473,fc8f6c36-5236-49f1-b2ed-55bd728b17f9,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,3,ios,iOS 15.5,"iPhone10,6",POINT (6.333852375025948 46.168736360685465)
2515,FR2480,b19a2514-3ff9-4cac-b1a5-89cef32d56b4,FRA,99,FRA,99,2023-05-03,2023-06-04,33,33,0,7,ios,iOS 16.5,"iPhone12,8",POINT (6.31904230966841 46.1723441990561)
2516,FR2486,94eccfe1-29c2-4c87-a8c8-1a7edc0572c2,FRA,99,FRA,99,2023-04-24,2023-04-29,6,6,0,0,android,10,Xiaomi Redmi 7,POINT (6.325809225713259 46.16776141053469)
2517,FR2513,45c9c698-e26c-4ee9-abbc-99a1aac4b214,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,ios,iOS 16.3.1,"iPhone12,5",POINT (6.396987602033593 46.33224940160092)
2518,FR2551,6c214af9-6757-42ea-b710-3eab9a7f87a9,FRA,99,FRA,99,2023-04-24,2023-06-01,39,39,0,1,android,9,HMD Global TA-1024,POINT (6.357317565932004 46.32897079677178)
2519,FR2560,a25a4c6c-d39f-4bb4-8eab-2e5b424e5361,FRA,99,FRA,99,2023-05-02,2023-06-04,34,34,0,0,ios,iOS 16.3.1,"iPhone13,1",POINT (6.364389589440831 46.34281746027304)
2520,FR2572,5f99f9ba-fc00-4bd5-bb5c-17fd2d5ea585,FRA,99,FRA,99,2023-05-15,2023-06-05,22,22,0,0,android,12,samsung SM-G990B2,POINT (6.395220031371882 46.32623965666524)
2521,FR2580,1d882caa-584c-48df-b683-a933df385f39,FRA,99,FRA,99,2023-05-02,2023-06-05,35,35,0,0,ios,iOS 15.6.1,"iPhone13,4",POINT (6.376456388316283 46.33958365561923)
2522,FR26,5777f125-ddba-4fb2-98b5-d7f631b4f0b6,FRA,99,FRA,99,2023-05-02,2023-05-25,24,24,0,0,android,13,Google Pixel 7,POINT (6.0624529615792495 46.33184190742312)
2523,FR2600,b8e49895-d1dc-4de2-b3d7-0cdf0d700e41,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,1,android,11,Xiaomi M2101K6G,POINT (6.398465566803066 46.33142598600396)
2524,FR2677,2af08c35-c79b-4a46-aa54-5cf4c77ffea7,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,1,ios,iOS 16.5,"iPhone14,4",POINT (6.389654749202884 46.33914160670901)
2525,FR2691,2dd16f24-2f48-4da3-a7d4-5524bd3540e6,FRA,99,FRA,99,2023-05-03,2023-05-24,22,22,0,6,android,13,samsung SM-S901B,POINT (6.364614018162071 46.324214370367585)
2526,FR2707,d97ec586-15cf-411e-885e-db94141b4ef6,FRA,99,FRA,99,2023-05-03,2023-06-05,34,34,0,4,ios,iOS 16.5,"iPhone11,8",POINT (6.403447604734121 46.33571748075746)
2527,FR2766,10adf742-8251-4bff-a386-12836f2bb421,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,6,ios,iOS 16.3.1,"iPhone14,5",POINT (6.363876632884572 46.32500784347102)
2528,FR2776,7995b998-8b47-42dd-8789-997205216c4e,FRA,99,FRA,99,2023-04-26,2023-06-05,41,41,0,1,ios,iOS 16.5,"iPhone11,8",POINT (6.371342939956765 46.32957364213295)
2529,FR2784,464ed94b-cb48-4153-bacd-4dda956b476c,FRA,99,FRA,99,2023-04-25,2023-06-05,42,42,0,0,ios,iOS 16.3.1,"iPhone12,1",POINT (6.386745307806842 46.33086944248192)
2530,FR2843,d2597913-0769-40dd-ba4a-6b1967e7be2a,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,1,android,13,Google Pixel 6a,POINT (6.250032482206168 46.19741335062682)
2531,FR285,7c883ae9-6501-4120-b56f-6085a7687bef,FRA,99,FRA,99,2023-05-03,2023-06-05,34,34,0,6,android,13,samsung SM-A528B,POINT (6.073270992077921 46.31649915927369)
2532,FR2882,bce25ec0-28bc-4f72-863f-bb333c24c1f2,FRA,99,FRA,99,2023-05-04,2023-05-31,28,28,0,0,android,12,samsung SM-A037G,POINT (6.240221603039063 46.18626212955731)
2533,FR2980,30b67790-b0a7-4c4e-b2e6-dd9228d20696,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,0,android,10,Xiaomi Mi A3,POINT (6.236410504731454 46.194760965954664)
2534,FR3001,8621e168-3680-4574-a0a7-da761668a4e1,FRA,99,FRA,99,2023-05-03,2023-05-31,29,29,0,8,android,9,samsung SM-G955F,
2535,FR301,22e8a5b5-e6ca-48bf-84e4-f16b70ff630d,FRA,99,FRA,99,2023-05-07,2023-06-05,30,30,0,15,ios,iOS 14.7.1,"iPhone10,4",POINT (6.067685897880983 46.32346414043477)
2536,FR3060,8a87ed07-9745-40dc-a81d-28ba4ed6875a,FRA,99,FRA,99,2023-05-02,2023-05-05,4,4,0,0,android,13,OPPO CPH2437,POINT (6.2207180625 46.187452925)
2537,FR3069,9c6bd2ae-0093-4302-accc-74793fb2cf8c,FRA,99,FRA,99,2023-05-11,2023-06-05,26,26,0,1,ios,iOS 16.1.1,"iPhone12,8",POINT (6.2359360176920156 46.197014474556354)
2538,FR307,0fe5cec2-1888-49e7-8c91-c6ef0f3cd01d,FRA,99,FRA,99,2023-04-24,2023-06-05,43,43,0,6,android,8.0.0,samsung SM-G930F,POINT (6.082346232011316 46.319908448025416)
2539,FR3087,f742527e-1016-4b9a-a56d-19ae213822f4,FRA,99,FRA,99,2023-05-02,2023-05-29,28,28,0,5,android,10,HUAWEI VOG-L29,POINT (6.239757426529762 46.18132687000001)
